cp_id,reserve,amount,old_payment_date,new_payment_date,old_payment_method,new_payment_method,old_payment_key,new_payment_key,old_source,new_source,clear_payment_client,reason
23300,018551,389.1,2025-07-24,2024-05-01,bank_transfer,unknown,0021626,0021080,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23301,018586,100.0,2025-07-24,2024-05-09,bank_transfer,unknown,0021642,0021097,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23302,018544,500.0,2025-07-24,2024-05-01,bank_transfer,unknown,0021622,0021075,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23303,018064,2530.0,2025-07-24,2023-10-25,bank_transfer,unknown,0020997,0020503,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23305,018583,479.7,2025-07-24,2024-05-08,bank_transfer,unknown,0021638,0021094,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23306,018590,500.0,2025-07-24,2024-05-14,bank_transfer,unknown,0021650,0021105,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23307,018398,231.0,2025-07-24,2024-04-19,bank_transfer,unknown,0021586,0021037,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23308,018599,500.0,2025-07-24,2024-05-17,bank_transfer,unknown,0021662,0021115,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23310,018585,115.63,2025-07-24,2024-05-08,bank_transfer,unknown,0021640,0021096,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23312,018652,774.0,2025-07-24,2024-06-05,bank_transfer,unknown,0021721,0021159,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23313,018575,228.03,2025-07-24,2024-05-08,bank_transfer,unknown,0021639,0021095,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23314,018542,262.85,2025-07-24,2024-04-30,bank_transfer,unknown,0021619,0021071,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23316,018591,500.0,2025-07-24,2024-05-14,bank_transfer,unknown,0021653,0021107,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23317,018575,200.0,2025-07-24,2024-05-02,bank_transfer,unknown,0021627,0021082,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23318,018594,500.0,2025-07-24,2024-05-15,bank_transfer,unknown,0021657,0021111,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23319,018549,1485.0,2025-07-24,2024-05-01,bank_transfer,unknown,0021620,0021072,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23320,018584,384.37,2025-07-24,2024-05-08,bank_transfer,unknown,0021641,0021096,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23321,018593,500.0,2025-07-24,2024-05-15,bank_transfer,unknown,0021656,0021110,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23322,018581,300.0,2025-07-24,2024-05-07,bank_transfer,unknown,0021634,0021090,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23325,018329,176.5,2025-07-24,2024-05-15,bank_transfer,unknown,0021654,0021108,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23326,018328,682.75,2025-07-24,2024-05-15,bank_transfer,unknown,0021655,0021109,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23327,018580,730.0,2025-07-24,2024-05-17,bank_transfer,unknown,0021663,0021116,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23330,018658,479.7,2025-07-24,2024-06-05,bank_transfer,unknown,0021721,0021160,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23331,018604,830.25,2025-07-24,2024-05-18,bank_transfer,unknown,0021667,0021120,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23332,018604,370.0,2025-07-24,2024-05-21,bank_transfer,unknown,0021668,0021121,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23333,018311,360.0,2025-07-24,2024-02-14,bank_transfer,unknown,0021407,0020867,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23334,018607,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021673,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23336,018602,389.1,2025-07-24,2024-05-17,bank_transfer,unknown,0021666,0021118,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23338,018603,500.0,2025-07-24,2024-05-18,bank_transfer,unknown,0021667,0021119,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23339,018606,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021673,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23340,018596,239.85,2025-07-24,2024-05-16,bank_transfer,unknown,0021661,0021114,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23341,018608,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021674,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23342,018609,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021675,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23346,018474,153.06,2025-07-24,2024-05-03,bank_transfer,unknown,0021628,0021083,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23348,018355,142.8,2025-07-24,2024-05-22,bank_transfer,unknown,0021686,0021127,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23349,018632,362.85,2025-07-24,2024-05-27,bank_transfer,unknown,0021691,0021132,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23350,018415,820.0,2025-07-24,2024-03-31,bank_transfer,unknown,0021540,0020985,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23353,018593,482.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021688,0021129,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23354,018694,500.0,2025-07-24,2024-05-14,bank_transfer,unknown,0021652,0021106,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23355,018422,168.0,2025-07-24,2024-05-22,bank_transfer,unknown,0021687,0021128,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23356,018601,325.01,2025-07-24,2024-05-17,bank_transfer,unknown,0021665,0021117,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23357,018594,1693.75,2025-07-24,2024-05-22,bank_transfer,unknown,0021689,0021130,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23361,018631,816.15,2025-07-24,2024-05-27,bank_transfer,unknown,0021690,0021131,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23362,018614,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021678,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23363,018651,553.5,2025-07-24,2024-06-04,bank_transfer,unknown,0021717,0021155,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23364,018586,456.5,2025-07-24,2024-05-30,bank_transfer,unknown,0021708,0021147,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23365,018611,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021678,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23366,018650,553.5,2025-07-24,2024-06-04,bank_transfer,unknown,0021717,0021155,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23371,018613,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021679,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23372,018640,500.0,2025-07-24,2024-05-29,bank_transfer,unknown,0021700,0021139,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23373,018441,75.0,2025-07-24,2024-06-04,bank_transfer,unknown,0021713,0021154,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23374,018620,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021684,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23376,018656,553.5,2025-07-24,2024-06-05,bank_transfer,unknown,0021720,0021158,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23379,018045,1998.5,2025-07-24,2024-05-30,bank_transfer,unknown,0021704,0021143,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23380,018577,500.0,2025-07-24,2024-05-06,bank_transfer,unknown,0021628,0021084,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23382,018546,500.0,2025-07-24,2024-05-01,bank_transfer,unknown,0021624,0021077,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23384,018696,114.0,2025-07-24,2024-06-05,bank_transfer,unknown,0021719,0021157,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23385,018636,369.0,2025-07-24,2024-05-28,bank_transfer,unknown,0021693,0021135,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23386,018698,300.0,2025-07-24,2024-06-03,bank_transfer,unknown,0021711,0021152,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23388,018630,750.01,2025-07-24,2024-06-04,bank_transfer,unknown,0021711,0021153,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23389,018110,300.0,2025-07-24,2023-10-25,bank_transfer,unknown,0020997,0020504,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23390,018612,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021677,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23391,018583,126.0,2025-07-24,2024-05-30,bank_transfer,unknown,0021702,0021141,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23392,018635,683.87,2025-07-24,2024-06-11,bank_transfer,unknown,0021733,0021172,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23393,018598,184.5,2025-07-24,2024-05-16,bank_transfer,unknown,0021660,0021114,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23394,018649,2.0,2025-07-24,2024-06-04,bank_transfer,unknown,0021718,0021156,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23395,018393,300.0,2025-07-24,2024-03-11,bank_transfer,unknown,0021482,0020930,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23396,018638,774.0,2025-07-24,2024-05-29,bank_transfer,unknown,0021701,0021140,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23397,018699,75.0,2025-07-24,2024-06-04,bank_transfer,unknown,0021712,0021154,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23399,018641,2056.5,2025-07-24,2024-05-30,bank_transfer,unknown,0021703,0021142,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23400,018634,750.0,2025-07-24,2024-05-31,bank_transfer,unknown,0021726,0021150,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23401,018677,300.0,2025-07-24,2024-06-17,bank_transfer,unknown,0021751,0021186,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23402,018663,764.55,2025-07-24,2024-06-06,bank_transfer,unknown,0021724,0021164,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23404,018649,551.5,2025-07-24,2024-06-04,bank_transfer,unknown,0021714,0021155,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23405,018600,1050.0,2025-07-24,2024-06-06,bank_transfer,unknown,0021727,0021166,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23408,018642,315.0,2025-07-24,2024-06-10,bank_transfer,unknown,0021731,0021170,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23409,018673,774.0,2025-07-24,2024-06-14,bank_transfer,unknown,0021750,0021185,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23411,018666,330.75,2025-07-24,2024-06-10,bank_transfer,unknown,0021731,0021169,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23414,018662,2203.5,2025-07-24,2024-06-06,bank_transfer,unknown,0021723,0021163,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23415,018654,100.0,2025-07-24,2024-06-11,bank_transfer,unknown,0021738,0021176,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23416,018709,550.0,2025-07-24,2024-06-26,bank_transfer,unknown,0021792,0021222,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23418,018665,300.0,2025-07-24,2024-06-07,bank_transfer,unknown,0021729,0021168,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23422,018646,400.0,2025-07-24,2024-06-13,bank_transfer,unknown,0021748,0021183,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23423,018519,1000.0,2025-07-24,2024-07-02,bank_transfer,unknown,0021813,0021238,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23424,018610,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021676,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23425,018585,268.74,2025-07-24,2024-06-11,bank_transfer,unknown,0021735,0021174,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23426,018669,993.23,2025-07-24,2024-06-11,bank_transfer,unknown,0021739,0021177,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23428,018664,500.0,2025-07-24,2024-06-07,bank_transfer,unknown,0021730,0021168,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23429,018584,136.5,2025-07-24,2024-06-11,bank_transfer,unknown,0021736,0021174,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23430,018449,160.0,2025-07-24,2024-04-03,bank_transfer,unknown,0021544,0020990,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23431,018615,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021681,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23432,017945,261.0,2025-07-24,2024-06-11,bank_transfer,unknown,0021734,0021173,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23433,018670,1260.0,2025-07-24,2024-06-12,bank_transfer,unknown,0021740,0021178,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23435,018667,500.0,2025-07-24,2024-06-10,bank_transfer,unknown,0021732,0021171,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23437,018648,553.5,2025-07-24,2024-06-04,bank_transfer,unknown,0021716,0021155,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23438,018672,774.0,2025-07-24,2024-06-13,bank_transfer,unknown,0021749,0021184,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23439,018476,772.54,2025-07-24,2024-04-14,bank_transfer,unknown,0021566,0021015,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23441,018616,553.5,2025-07-24,2024-05-22,bank_transfer,unknown,0021682,0021125,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23442,018676,343.17,2025-07-24,2024-06-17,bank_transfer,unknown,0021754,0021189,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23443,018669,350.56,2025-07-24,2024-06-18,bank_transfer,unknown,0021772,0021201,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23444,018449,500.0,2025-07-24,2024-04-02,bank_transfer,unknown,0021544,0020989,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23445,018604,170.75,2025-07-24,2024-05-21,bank_transfer,unknown,0021669,0021122,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23447,018679,645.75,2025-07-24,2024-06-18,bank_transfer,unknown,0021766,0021195,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23448,018654,205.66,2025-07-24,2024-06-18,bank_transfer,unknown,0021771,0021200,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23449,018661,1180.85,2025-07-24,2024-06-12,bank_transfer,unknown,0021741,0021179,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23450,018695,500.0,2025-07-24,2024-06-17,bank_transfer,unknown,0021761,0021191,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23451,018695,1420.0,2025-07-24,2024-06-18,bank_transfer,unknown,0021767,0021196,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23452,018677,200.0,2025-07-24,2024-06-17,bank_transfer,unknown,0021753,0021188,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23453,018700,315.0,2025-07-24,2024-06-17,bank_transfer,unknown,0021760,0021190,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23454,018443,730.0,2025-07-24,2024-03-31,bank_transfer,unknown,0021538,0020983,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23456,018540,300.0,2025-07-24,2024-04-29,bank_transfer,unknown,0021617,0021069,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23457,018684,343.17,2025-07-24,2024-06-19,bank_transfer,unknown,0021776,0021204,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23460,018683,343.17,2025-07-24,2024-06-19,bank_transfer,unknown,0021775,0021204,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23461,018694,850.0,2025-07-24,2024-06-17,bank_transfer,unknown,0021762,0021192,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23463,018667,299.5,2025-07-24,2024-06-18,bank_transfer,unknown,0021769,0021198,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23464,018669,110.24,2025-07-24,2024-06-12,bank_transfer,unknown,0021747,0021182,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23467,018599,1045.0,2025-07-24,2024-06-18,bank_transfer,unknown,0021768,0021197,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23468,018532,500.0,2025-07-24,2024-04-24,bank_transfer,unknown,0021599,0021050,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23469,018681,1570.35,2025-07-24,2024-06-19,bank_transfer,unknown,0021777,0021205,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23470,018699,240.0,2025-07-24,2024-06-19,bank_transfer,unknown,0021778,0021206,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23471,018677,617.5,2025-07-24,2024-06-20,bank_transfer,unknown,0021780,0021208,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23472,018528,680.0,2025-07-24,2024-06-19,bank_transfer,unknown,0021773,0021202,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23473,018530,1057.15,2025-07-24,2024-06-25,bank_transfer,unknown,0021787,0021217,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
23475,018704,327.44,2025-07-24,2024-06-23,bank_transfer,unknown,0021782,0021210,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
