receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
214878,2012-04-15,ESSO,51.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217451,2012-04-15,CENTEX,32.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217452,2012-04-16,CENTEX,7.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217453,2012-04-16,CENTEX,59.59,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217473,2012-04-18,CENTEX,42.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217471,2012-04-20,CENTEX,6.33,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214920,2012-04-21,ESSO,33.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214921,2012-04-21,ESSO,70.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217467,2012-04-21,CENTEX,61.34,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217468,2012-04-21,CENTEX,61.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217469,2012-04-21,CENTEX,63.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217470,2012-04-21,CENTEX,16.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217474,2012-04-21,CENTEX,22.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214927,2012-04-24,ESSO,74.51,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217466,2012-04-24,CENTEX,71.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217463,2012-04-25,CENTEX,33.52,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217476,2012-04-26,CENTEX,16.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214099,2012-04-27,PETRO-CANADA,18.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217475,2012-04-27,CENTEX,23.86,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217478,2012-04-28,CENTEX,73.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217479,2012-04-28,CENTEX,37.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217480,2012-04-28,CENTEX,55.03,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217481,2012-04-28,CENTEX,20.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217402,2012-04-29,CENTEX,33.98,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217482,2012-04-30,CENTEX,36.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217485,2012-04-30,CENTEX,68.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
221463,2012-04-30,CENTEX,79.67,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216956,2012-05-02,CENTEX,38.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214957,2012-05-03,FAS GAS,20.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215534,2012-05-03,CENTEX,44.75,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216951,2012-05-03,CENTEX,20.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216955,2012-05-03,CENTEX,30.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216984,2012-05-05,CENTEX,20.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216986,2012-05-08,CENTEX,58.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214111,2012-05-09,PETRO-CANADA,55.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214828,2012-05-09,PETRO-CANADA,51.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214904,2012-05-09,ESSO,63.04,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216981,2012-05-09,CENTEX,6.18,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217284,2012-05-09,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217286,2012-05-09,CENTEX,74.88,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216977,2012-05-10,CENTEX,31.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216978,2012-05-10,CENTEX,33.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216970,2012-05-11,CENTEX,64.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216976,2012-05-11,CENTEX,50.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216959,2012-05-12,CENTEX,50.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216960,2012-05-12,CENTEX,48.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214914,2012-05-14,ESSO,56.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216958,2012-05-14,CENTEX,42.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216967,2012-05-14,CENTEX,30.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214110,2012-05-15,PETRO-CANADA,40.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214860,2012-05-15,PETRO-CANADA,13.80,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214915,2012-05-15,ESSO,9.92,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215220,2012-05-15,SHELL,29.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214038,2012-05-16,ESSO,50.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214910,2012-05-16,ESSO,5.79,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214916,2012-05-16,ESSO,3.44,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215190,2012-05-16,SHELL,62.70,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215191,2012-05-16,SHELL,20.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214912,2012-05-17,ESSO,34.29,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214913,2012-05-17,ESSO,2.95,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216953,2012-05-17,CENTEX,70.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216954,2012-05-17,CENTEX,36.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216990,2012-05-17,CENTEX,20.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
142211,2012-05-18,MOHAWK,80.11,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216968,2012-05-18,CENTEX,55.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217283,2012-05-19,CENTEX,52.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214857,2012-05-20,ESSO,153.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
